Date,Close
2007-07-23,4619.35
2007-07-24,4620.75
2007-09-19,4732.35
2007-09-20,4747.55
2007-09-21,4837.55
2007-09-24,4932.2
2007-09-25,4938.85
2007-09-26,4940.5
2007-09-27,5000.55
2007-09-28,5021.35
2007-10-01,5068.95
2007-10-03,5210.8
2007-10-09,5327.25
2007-10-10,5441.45
2007-10-11,5524.85
2007-10-15,5670.4
2007-10-26,5702.3
2007-10-29,5905.9
2007-11-02,5932.4
2007-11-14,5937.9
2007-12-05,5940.0
2007-12-06,5954.7
2007-12-07,5974.3
2007-12-11,6097.25
2007-12-12,6159.3
2008-01-02,6179.4
2008-01-04,6274.3
2008-01-07,6279.1
2008-01-08,6287.85
2010-11-05,6312.45
2013-11-03,6317.35
2013-12-09,6363.9
2014-03-06,6401.15
2014-03-07,6526.65
2014-03-10,6537.25
2014-03-24,6583.5
2014-03-25,6589.75
2014-03-26,6601.4
2014-03-27,6641.75
2014-03-28,6695.9
2014-03-31,6704.2
2014-04-01,6721.05
2014-04-02,6752.55
2014-04-09,6796.2
2014-04-10,6796.4
2014-04-21,6817.65
2014-04-23,6840.8
2014-05-09,6858.8
2014-05-12,7014.25
2014-05-13,7108.75
2014-05-15,7123.15
2014-05-16,7203.0
2014-05-19,7263.55
2014-05-20,7275.5
2014-05-22,7276.4
2014-05-23,7367.1
2014-06-03,7415.85
2014-06-05,7474.1
2014-06-06,7583.4
2014-06-09,7654.6
2014-06-10,7656.4
2014-07-02,7725.15
2014-07-04,7751.6
2014-07-07,7787.15
2014-07-23,7795.75
2014-07-24,7830.6
2014-08-18,7874.25
2014-08-19,7897.5
2014-08-22,7913.2
2014-08-27,7936.05
2014-08-28,7954.35
2014-09-01,8027.7
2014-09-02,8083.05
2014-09-03,8114.6
2014-09-08,8173.9
2014-10-31,8322.2
2014-11-03,8324.15
2014-11-05,8338.3
2014-11-10,8344.25
2014-11-11,8362.65
2014-11-12,8383.3
2014-11-14,8389.9
2014-11-17,8430.75
2014-11-21,8477.35
2014-11-24,8530.15
2014-11-28,8588.25
2015-01-20,8695.6
2015-01-21,8729.5
2015-01-22,8761.4
2015-01-23,8835.6
2015-01-27,8910.5
2015-01-28,8914.3
2015-01-29,8952.35
2015-03-02,8956.75
2015-03-03,8996.25
2017-03-14,9087.0
2017-03-16,9153.7
2017-03-17,9160.05
2017-03-30,9173.75
2017-04-03,9237.85
2017-04-05,9265.15
2017-04-25,9306.6
2017-04-26,9351.85
2017-05-04,9359.9
2017-05-10,9407.3
2017-05-11,9422.4
2017-05-15,9445.4
2017-05-16,9512.25
2017-05-17,9525.75
2017-05-26,9595.1
2017-05-29,9604.9
2017-05-30,9624.55
2017-06-02,9653.5
2017-06-05,9675.1
2017-07-10,9771.05
2017-07-11,9786.05
2017-07-12,9816.1
2017-07-13,9891.7
2017-07-17,9915.95
2017-07-24,9966.4
2017-07-26,10020.65
2017-07-31,10077.1
2017-08-01,10114.65
2017-09-18,10153.1
2017-10-13,10167.45
2017-10-16,10230.85
2017-10-17,10234.45
2017-10-25,10295.35
2017-10-26,10343.8
2017-10-30,10363.65
2017-11-01,10440.5
2017-11-03,10452.5
2017-12-19,10463.2
2017-12-22,10493.0
2017-12-26,10531.5
2018-01-05,10558.85
2018-01-08,10623.6
2018-01-09,10637.0
2018-01-11,10651.2
2018-01-12,10681.25
2018-01-15,10741.55
2018-01-17,10788.55
2018-01-18,10817.0
2018-01-19,10894.7
2018-01-22,10966.2
2018-01-23,11083.7
2018-01-24,11086.0
2018-01-29,11130.4
2018-07-24,11134.3
2018-07-26,11167.3
2018-07-27,11278.35
2018-07-30,11319.55
2018-07-31,11356.5
2018-08-03,11360.8
2018-08-06,11387.1
2018-08-07,11389.45
2018-08-08,11450.0
2018-08-09,11470.7
2018-08-17,11470.75
2018-08-20,11551.75
2018-08-21,11570.9
2018-08-23,11582.75
2018-08-27,11691.95
2018-08-28,11738.5
2019-04-16,11787.15
2019-05-20,11828.25
2019-05-24,11844.1
2019-05-27,11924.75
2019-05-28,11928.75
2019-05-30,11945.9
2019-06-03,12088.55
2019-11-27,12100.7
2019-11-28,12151.15
2019-12-17,12165.0
2019-12-18,12221.65
2019-12-19,12259.7
2019-12-20,12271.8
2020-01-02,12282.2
2020-01-13,12329.55
2020-01-14,12362.3
2020-11-09,12461.05
2020-11-10,12631.1
2020-11-11,12749.15
2020-11-14,12780.25
2020-11-17,12874.2
2020-11-18,12938.25
2020-11-24,13055.15
2020-12-01,13109.05
2020-12-02,13113.75
2020-12-03,13133.9
2020-12-04,13258.55
2020-12-07,13355.75
2020-12-08,13392.95
2020-12-09,13529.1
2020-12-14,13558.15
2020-12-15,13567.85
2020-12-16,13682.7
2020-12-17,13740.7
2020-12-18,13760.55
2020-12-28,13873.2
2020-12-29,13932.6
2020-12-30,13981.95
2021-01-01,14018.5
2021-01-04,14132.9
2021-01-05,14199.5
2021-01-08,14347.25
2021-01-11,14484.75
2021-01-12,14563.45
2021-01-13,14564.85
2021-01-14,14595.6
2021-01-20,14644.7
2021-02-02,14647.85
2021-02-03,14789.95
2021-02-04,14895.65
2021-02-05,14924.25
2021-02-08,15115.8
2021-02-11,15173.3
2021-02-15,15314.7
2021-05-27,15337.85
2021-05-28,15435.65
2021-05-31,15582.8
2021-06-03,15690.35
2021-06-07,15751.65
2021-06-11,15799.35
2021-06-14,15811.85
2021-06-15,15869.25
2021-07-07,15879.65
2021-07-15,15924.2
2021-08-03,16130.75
2021-08-04,16258.8
2021-08-05,16294.6
2021-08-12,16364.4
2021-08-13,16529.1
2021-08-16,16563.05
2021-08-17,16614.6
2021-08-24,16624.6
2021-08-25,16634.65
2021-08-26,16636.9
2021-08-27,16705.2
2021-08-30,16931.05
2021-08-31,17132.2
2021-09-02,17234.15
2021-09-03,17323.6
2021-09-06,17377.8
2021-09-14,17380.0
2021-09-15,17519.45
2021-09-16,17629.5
2021-09-23,17822.95
2021-09-24,17853.2
2021-09-27,17855.1
2021-10-08,17895.2
2021-10-11,17945.95
2021-10-12,17991.95
2021-10-13,18161.75
2021-10-14,18338.55
2021-10-18,18477.05
