Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
3-Jan-05,2080,2118.6,2080,2115,70506865,2375.1
4-Jan-05,2116.95,2120.15,2100.55,2103.75,72718302,2416.13
5-Jan-05,2103.75,2105.1,1990.15,2032.2,109223487,3622.02
6-Jan-05,2031.55,2035.65,1984.25,1998.35,94321939,3233.82
7-Jan-05,1998.25,2021.45,1992.55,2015.5,76285818,2764.03
10-Jan-05,2016.75,2025.9,1974.8,1982,75659206,2349.26
11-Jan-05,1982.7,1988.9,1947.35,1952.05,70270295,2635.87
12-Jan-05,1953.6,1966.65,1900.85,1913.6,85040272,3348.69
13-Jan-05,1922.5,1963.4,1916.95,1954.55,80904072,2864.68
14-Jan-05,1954.9,1961.4,1922.85,1931.1,86211083,2653.22
17-Jan-05,1931.75,1944.55,1902.45,1932.9,82253062,2700.13
18-Jan-05,1933.05,1956.95,1925.35,1934.05,91873146,3095.09
19-Jan-05,1934.1,1945.65,1922.35,1926.65,94221284,2293.88
20-Jan-05,1928.1,1940.95,1900.05,1925.3,96601275,3420.1
24-Jan-05,1925.3,1932.75,1902.9,1909,74819372,2620.68
25-Jan-05,1908.85,1934.25,1894.4,1931.85,88566262,2826.51
27-Jan-05,1931.9,1961.75,1929,1955,135722670,3844.54
28-Jan-05,1955.25,2014.25,1950.85,2008.3,106730397,3558.74
31-Jan-05,2008.45,2060.4,2006.35,2057.6,137984563,3937.87
1-Feb-05,2057.75,2072.5,2045.25,2059.85,135567534,3744.47
2-Feb-05,2062.15,2074.5,2045.5,2052.25,89992221,2800.78
3-Feb-05,2052.35,2083.75,2052.35,2079.45,78096873,2532.53
4-Feb-05,2079.4,2099.2,2060.8,2077.95,79164167,2632.63
7-Feb-05,2097.45,2098,2049.85,2055.1,62127314,2319.96
8-Feb-05,2055,2065,2043.6,2055.15,74190476,2383.24
9-Feb-05,2055.2,2077.7,2055.2,2070,68237793,2317.8
10-Feb-05,2070.1,2075.1,2049.85,2063.35,69893469,2115.09
11-Feb-05,2063.35,2084.5,2063.35,2082.05,84987297,2575.21
14-Feb-05,2083.05,2110.15,2083.05,2098.25,86445194,2650.6
15-Feb-05,2098.25,2101.6,2081.2,2089.95,60938189,2274.26
16-Feb-05,2090,2103.4,2059.45,2068.8,68533655,2600.84
17-Feb-05,2069.1,2069.15,2045.85,2061.9,63853254,2308.49
18-Feb-05,2062.45,2076.7,2048.85,2055.55,63673961,2182.69
21-Feb-05,2055.15,2065.75,2039.9,2043.2,46917742,1846.09
22-Feb-05,2043.4,2061.65,2036.6,2058.4,51898487,1911.09
23-Feb-05,2058.7,2065.15,2051.35,2057.1,52493127,2009.68
24-Feb-05,2057.75,2070.5,2052.4,2055.3,76500198,2958.62
25-Feb-05,2057.3,2081.85,2051.2,2060.9,66309002,2562.1
28-Feb-05,2061.2,2106.2,2047.7,2103.25,103139340,3705.33
1-Mar-05,2103.1,2115.1,2073.8,2084.4,71289743,2868.92
2-Mar-05,2084.6,2096.35,2080.55,2093.25,78599088,2708.28
3-Mar-05,2093.4,2132.75,2093.35,2128.85,84295271,2958.87
4-Mar-05,2129.1,2152.75,2129.1,2148.15,78283092,3187.89
7-Mar-05,2148.25,2166.85,2143.05,2160.1,86791264,3325.05
8-Mar-05,2160.65,2173.85,2154,2168.95,78378567,3073.68
9-Mar-05,2169.1,2183.45,2141.35,2160.8,81074126,2946.37
10-Mar-05,2160.85,2170.2,2145.75,2167.4,61889887,2568.44
11-Mar-05,2167.7,2182.1,2148.7,2154,70474058,2644.55
14-Mar-05,2153.8,2164.15,2140.9,2146.35,73875042,2327.55
15-Mar-05,2146.55,2151.35,2122,2128.95,60049989,2053.6
16-Mar-05,2129.35,2158.9,2121.1,2125.55,75512834,2276.67
17-Mar-05,2123.95,2126.55,2090.45,2098.5,62045976,2188.35
18-Mar-05,2097.75,2112.25,2077.2,2109.15,83945077,2666.63
21-Mar-05,2117.95,2124.8,2089.35,2096.6,62125033,1955.72
22-Mar-05,2096.75,2099,2056.5,2061.6,57631155,2149.92
23-Mar-05,2061.2,2067.45,2019.85,2026.4,91449560,3331.97
24-Mar-05,2026.6,2042.45,2007.35,2015.4,70928621,2861.24
28-Mar-05,2015.75,2046.85,2015.25,2029.45,51850957,2066.11
29-Mar-05,2029.4,2032.65,1971.55,1983.85,69687568,2495.85
30-Mar-05,1983.65,2000.45,1971.15,1993.7,69953686,2609.45
31-Mar-05,1994.5,2043.6,1994.5,2035.65,91752570,3643.64
1-Apr-05,2035.9,2071.2,2024.25,2067.65,63209440,2457.48
4-Apr-05,2067.65,2076.6,2054.9,2063.4,64426298,2572.53
5-Apr-05,2063.2,2077.95,2043.7,2052.55,54691988,2170.9
6-Apr-05,2054,2073.1,2051.3,2069.3,53943729,2012.74
7-Apr-05,2069.15,2084.9,2048.05,2052.85,48150317,1908.38
8-Apr-05,2053.05,2057.5,2024.8,2031.2,42153310,1904.94
11-Apr-05,2032.75,2033,2001.85,2008.2,38487508,1439.27
12-Apr-05,2002.75,2027.8,2002.75,2024.95,35572259,1523.65
13-Apr-05,2024.9,2038.85,2018.1,2025.45,44910337,1841.1
15-Apr-05,2022.5,2022.5,1952.75,1956.3,64717231,2402.78
18-Apr-05,1955.5,1959.25,1914.85,1927.8,70752264,2207.34
19-Apr-05,1927.9,1961.15,1902.8,1909.4,61369260,2472.94
20-Apr-05,1908.5,1941.85,1902.9,1929.7,74597233,3002.34
21-Apr-05,1930.5,1950,1911.4,1948.55,58531700,2306.95
22-Apr-05,1950.6,1972.95,1950,1967.35,55286066,2400.13
25-Apr-05,1968.45,1974.2,1952.4,1970.95,53653518,2018.36
26-Apr-05,1971.05,1972.85,1951.8,1957.1,51302647,1737.57
27-Apr-05,1959.45,1962.2,1930.35,1935.4,62035956,2583.88
28-Apr-05,1935.65,1950.25,1921.05,1941.3,82325185,3367.57
29-Apr-05,1943.2,1943.2,1896.3,1902.5,64304715,2330.24
2-May-05,1903.1,1925.6,1898.15,1916.75,60560833,1966.87
3-May-05,1916.95,1940.1,1911,1920.7,51921972,1810.72
4-May-05,1920.5,1944.45,1920.15,1942.6,48177637,1693.39
5-May-05,1942.6,1973.35,1942.05,1963.3,53020698,1922.52
6-May-05,1962.3,1984.4,1947.3,1977.5,52715637,2102.13
9-May-05,1978.05,2003.15,1978.05,2000.75,51489665,2001.09
10-May-05,2001,2007.8,1989.1,1994.3,56034583,2185.95
11-May-05,1990.55,1991.85,1975.05,1985.95,44567833,1758.58
12-May-05,1985.95,1999.85,1981.95,1993.15,36125196,1412.84
13-May-05,1992.5,1992.75,1978.9,1988.3,36652241,1454.07
16-May-05,1991.5,2014.95,1989.7,2012.6,38016370,1603.39
17-May-05,2013.1,2024.6,1984.75,1990.8,48666725,1905.96
18-May-05,1990.65,1990.95,1964.65,1982.75,51569522,2202.54
19-May-05,1983.15,2008.35,1983.15,1990.85,42626009,1760.45
20-May-05,1991.85,1998.2,1975.95,1992.4,41636877,1764.9
23-May-05,1992.1,2019.35,1991.7,2013.9,37691431,1366.18
24-May-05,2016,2031.9,2009.55,2028.6,56757502,1888.61
25-May-05,2028.55,2047.45,2019,2043.85,76579699,2273.23
26-May-05,2043.5,2078.65,2025.65,2074.7,88187689,3630.71
27-May-05,2073.25,2099.35,2069.5,2076.4,73791013,2845.14
30-May-05,2076.55,2086.85,2064.85,2072.4,54670426,2179.67
31-May-05,2072.5,2091.75,2066.55,2087.55,45872849,2041.23
1-Jun-05,2087.8,2097.6,2081.2,2087.55,58896370,2021.76
2-Jun-05,2087.85,2093.45,2062.55,2064.65,50472017,1868.54
3-Jun-05,2064.1,2097.25,2061.35,2094.25,52180109,2073.21
4-Jun-05,2094.1,2098.1,2087,2092.35,22469509,775.83
6-Jun-05,2092,2109.1,2087.4,2092.8,42744602,1817.89
7-Jun-05,2091.95,2102.85,2084.35,2098.15,36007293,1574.44
8-Jun-05,2094.7,2115.25,2094.05,2112.4,49625237,1992.37
9-Jun-05,2112.25,2118.65,2097.55,2103.2,53924493,1793.34
10-Jun-05,2103.45,2133.1,2086.3,2090.6,49033630,1971.39
13-Jun-05,2090.7,2106.65,2081.7,2102.75,38787661,1537.38
14-Jun-05,2103.65,2113.85,2098.7,2112.35,38606690,1598.23
15-Jun-05,2110.5,2131.95,2110.35,2128.65,44576500,1690.79
16-Jun-05,2128.3,2135.1,2114.55,2123.7,65288983,2342.59
17-Jun-05,2123.6,2131.75,2103.9,2123.4,43861852,2024.62
20-Jun-05,2130.8,2150.25,2124.65,2144.35,92370554,4325.44
21-Jun-05,2144.75,2173.25,2140.15,2170,68986654,3223.65
22-Jun-05,2167.8,2196.45,2167.35,2187.35,87458824,3795.42
23-Jun-05,2187.35,2192.1,2174.05,2183.85,62648424,2767.97
24-Jun-05,2184,2204.45,2162.95,2194.35,57555948,2602.39
27-Jun-05,2194.35,2219.65,2188.15,2199.8,93011396,3607.85
28-Jun-05,2199.8,2206.8,2165.9,2169.85,73416302,2913.86
29-Jun-05,2170.2,2194.25,2162,2191.65,58638570,2468.66
30-Jun-05,2191.55,2226.15,2189.45,2220.6,82212701,3809.51
1-Jul-05,2220.45,2220.55,2198.9,2211.9,54585383,2119.86
4-Jul-05,2212.05,2232.2,2211.4,2230.65,49155821,1872.96
5-Jul-05,2231.2,2238.6,2205.1,2210.75,55515957,2221.67
6-Jul-05,2211.35,2232.65,2211.3,2228.2,51427929,2074.52
