Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
15-Feb-22,16933.25,17375,16839.25,17352.45,298658142,24765.67
16-Feb-22,17408.45,17490.6,17257.7,17322.2,244549223,21128.38
17-Feb-22,17396.55,17442.9,17235.85,17304.6,232136131,19381.26
18-Feb-22,17236.05,17380.8,17219.2,17276.3,189620888,16126.96
21-Feb-22,17192.25,17351.05,17070.7,17206.65,215183301,18725.57
22-Feb-22,16847.95,17148.55,16843.8,17092.2,300131995,24040.84
23-Feb-22,17194.5,17220.7,17027.85,17063.25,200229631,17662.47
24-Feb-22,16548.9,16705.25,16203.25,16247.95,457967874,36650.83
25-Feb-22,16515.65,16748.8,16478.3,16658.4,329780732,25743.77
28-Feb-22,16481.6,16815.9,16356.3,16793.9,404214666,33831.57
2-Mar-22,16593.1,16678.5,16478.65,16605.95,517723542,39407.44
3-Mar-22,16723.2,16768.95,16442.95,16498.05,0,0
4-Mar-22,16339.45,16456,16133.8,16245.35,456143040,34821.1
7-Mar-22,15867.95,15944.6,15711.45,15863.15,585403660,38038.75
8-Mar-22,15747.75,16028.75,15671.45,16013.45,543600673,38704.4
9-Mar-22,16078,16418.05,15990,16345.35,462231428,35329.34
10-Mar-22,16757.1,16757.3,16447.9,16594.9,486445481,35513.73
11-Mar-22,16528.8,16694.4,16470.9,16630.45,343717045,24720.34
14-Mar-22,16633.7,16887.95,16606.5,16871.3,314669685,23824.02
15-Mar-22,16900.65,16927.75,16555,16663,381631902,29731.09
16-Mar-22,16876.65,16987.9,16837.85,16975.35,259973396,21361.32
17-Mar-22,17202.9,17344.6,17175.75,17287.05,448335248,35367.28
21-Mar-22,17329.5,17353.35,17096.4,17117.6,285451208,22886.39
22-Mar-22,17120.4,17334.4,17006.3,17315.5,338263468,27347.6
23-Mar-22,17405.05,17442.4,17199.6,17245.65,292120348,24705.28
24-Mar-22,17094.95,17291.75,17091.15,17222.75,290280124,25011.72
25-Mar-22,17289,17294.9,17076.55,17153,237115741,20031.39
28-Mar-22,17181.85,17235.1,17003.9,17222,253240837,19976.26
29-Mar-22,17297.2,17343.65,17235.7,17325.3,235149625,20305.78
30-Mar-22,17468.15,17522.5,17387.2,17498.25,505031841,28907.47
31-Mar-22,17519.2,17559.8,17435.2,17464.75,281111679,24032.07
1-Apr-22,17436.9,17703.7,17422.7,17670.45,291773447,21132.13
4-Apr-22,17809.1,18114.65,17791.4,18053.4,345526502,38623.94
5-Apr-22,18080.6,18095.45,17921.55,17957.4,283453612,25096.7
6-Apr-22,17842.75,17901,17779.85,17807.65,328824420,24252.48
7-Apr-22,17723.3,17787.5,17623.7,17639.55,308840215,26236.91
8-Apr-22,17698.15,17842.75,17600.55,17784.35,274447433,25608.1
11-Apr-22,17740.9,17779.05,17650.95,17674.95,251701846,21001.58
12-Apr-22,17584.85,17595.3,17442.35,17530.3,266029060,23958.77
13-Apr-22,17599.9,17663.65,17457.4,17475.65,245061941,20229.83
18-Apr-22,17183.45,17237.75,17067.85,17173.65,376130248,30154.62
19-Apr-22,17258.95,17275.65,16824.7,16958.65,401399563,35467.13
20-Apr-22,17045.25,17186.9,16978.95,17136.55,286069736,25972.15
21-Apr-22,17234.6,17414.7,17215.5,17392.6,285200022,24999.9
22-Apr-22,17242.75,17315.3,17149.2,17171.95,262739740,23371.7
25-Apr-22,17009.05,17054.3,16888.7,16953.95,275685925,22699.65
26-Apr-22,17121.3,17223.85,17064.45,17200.8,261065753,22079.92
27-Apr-22,17073.35,17110.7,16958.45,17038.4,265140480,25373.8
28-Apr-22,17189.5,17322.5,17071.05,17245.05,312914417,28488.87
29-Apr-22,17329.25,17377.65,17053.25,17102.55,336243642,29582.86
2-May-22,16924.45,17092.25,16917.25,17069.1,278155513,21222.64
4-May-22,17096.6,17132.85,16623.95,16677.6,310632799,27405.52
5-May-22,16854.75,16945.7,16651.85,16682.65,265793403,21792.91
6-May-22,16415.55,16484.2,16340.9,16411.25,300527719,25472.95
9-May-22,16227.7,16403.7,16142.1,16301.85,288402950,23274.74
10-May-22,16248.9,16404.55,16197.3,16240.05,283061200,22685.27
11-May-22,16270.05,16318.75,15992.6,16167.1,284294438,22994.38
12-May-22,16021.1,16041.95,15735.75,15808,314921678,25352.34
13-May-22,15977,16083.6,15740.85,15782.15,369135540,27454.12
16-May-22,15845.1,15977.95,15739.65,15842.3,217646558,17852.19
17-May-22,15912.6,16284.25,15900.8,16259.3,295687774,22782.99
18-May-22,16318.15,16399.8,16211.2,16240.3,290441105,23889.84
19-May-22,15917.4,15984.75,15775.2,15809.4,313876082,24340.84
20-May-22,16043.8,16283.05,16003.85,16266.15,252402013,22806.69
23-May-22,16290.95,16414.7,16185.75,16214.7,293829853,25110.85
24-May-22,16225.55,16262.8,16078.6,16125.15,249778296,21895.75
25-May-22,16196.35,16223.35,16006.95,16025.8,243342347,21400.14
26-May-22,16105,16204.45,15903.7,16170.15,314305739,27721.21
27-May-22,16296.6,16370.6,16221.95,16352.45,274064956,21341.98
30-May-22,16527.9,16695.5,16506.15,16661.4,251400757,21216.5
31-May-22,16578.45,16690.75,16521.9,16584.55,651613610,52929.35
1-Jun-22,16594.4,16649.2,16438.85,16522.75,249619038,19350.33
2-Jun-22,16481.65,16646.4,16443.05,16628,235958283,20055.84
3-Jun-22,16761.65,16793.85,16567.9,16584.3,245514871,22249.29
6-Jun-22,16530.7,16610.95,16444.55,16569.55,233589132,17999.41
7-Jun-22,16469.6,16487.25,16347.1,16416.35,233814633,17921.95
8-Jun-22,16474.95,16514.3,16293.35,16356.25,243481044,18336.15
9-Jun-22,16263.85,16492.8,16243.85,16478.1,204954394,16721.68
10-Jun-22,16283.95,16324.7,16172.6,16201.8,189680523,18388.03
13-Jun-22,15877.55,15886.15,15684,15774.4,225534385,20002.64
14-Jun-22,15674.25,15858,15659.45,15732.1,225425862,19825.41
15-Jun-22,15729.25,15783.65,15678.9,15692.15,183011236,16063.24
16-Jun-22,15832.25,15863.15,15335.1,15360.6,264735957,21383.06
17-Jun-22,15272.65,15400.4,15183.4,15293.5,342629997,29074
20-Jun-22,15334.5,15382.5,15191.1,15350.15,260022438,18531.78
21-Jun-22,15455.95,15707.25,15419.85,15638.8,262794687,18934.27
22-Jun-22,15545.65,15565.4,15385.95,15413.3,220889589,16817.07
23-Jun-22,15451.55,15628.45,15367.5,15556.65,259171810,21722.06
24-Jun-22,15657.4,15749.25,15619.45,15699.25,219599372,18259.72
27-Jun-22,15926.2,15927.45,15815.5,15832.05,210932505,17770.42
28-Jun-22,15757.45,15892.1,15710.15,15850.2,251865155,18419.75
29-Jun-22,15701.7,15861.6,15687.8,15799.1,444949551,22528.57
30-Jun-22,15774.5,15890,15728.85,15780.25,306027777,23970.65
01-Jul-22,15703.7,15793.95,15511.05,15752.05,364090131,25891.94
04-Jul-22,15710.5,15852.35,15661.8,15835.35,304328467,19875.22
05-Jul-22,15909.15,16025.75,15785.45,15810.85,254164463,19129.6
06-Jul-22,15818.2,16011.35,15800.9,15989.8,288375300,22836.77
07-Jul-22,16113.75,16150.5,16045.95,16132.9,264615218,21465.33
08-Jul-22,16273.65,16275.5,16157.9,16220.6,281102369,20990.69
11-Jul-22,16136.15,16248.55,16115.5,16216,255915072,20240.69
12-Jul-22,16126.2,16158.75,16031.15,16058.3,208648707,16042.52
13-Jul-22,16128.2,16140,15950.15,15966.65,233264100,19649.66
14-Jul-22,16018.85,16070.85,15858.2,15938.65,228603433,18858.83
15-Jul-22,16010.8,16066.95,15927.3,16049.2,205768079,17031.43
18-Jul-22,16151.4,16287.95,16142.2,16278.5,227744850,19420.93
19-Jul-22,16187.05,16359.5,16187.05,16340.55,222630928,18068.59
20-Jul-22,16562.8,16588,16490.95,16520.85,284359582,22061.81
21-Jul-22,16523.55,16626.95,16483.9,16605.25,243625339,20603.17
22-Jul-22,16661.25,16752.25,16610.9,16719.45,190906776,18600.11
25-Jul-22,16662.55,16706.05,16564.25,16631,211392171,19384.43
26-Jul-22,16632.9,16636.1,16463.3,16483.85,208208122,20087.54
27-Jul-22,16475.35,16653.45,16438.75,16641.8,185210970,17608.03
28-Jul-22,16774.85,16947.65,16746.25,16929.6,376256315,26674.28
29-Jul-22,17079.5,17172.8,17018.15,17158.25,436059722,28241.29
01-Aug-22,17243.2,17356.25,17154.8,17340.05,381532671,23221.04
02-Aug-22,17310.15,17390.15,17215.85,17345.45,333639093,22576.94
03-Aug-22,17349.25,17407.5,17225.85,17388.15,285414666,20842.13
04-Aug-22,17463.1,17490.7,17161.25,17382,324981426,21848.21
