Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
24-May-13,6010.7,6015.3,5936.8,5983.55,161622562,6193
27-May-13,5989.4,6099.9,5975.55,6083.15,115115365,4961.15
28-May-13,6086.35,6127.65,6055.4,6111.25,139668916,5481.14
29-May-13,6120.45,6125.05,6069.8,6104.3,120205054,5135.8
30-May-13,6072.15,6133.75,6072.15,6124.05,194092801,7794.82
31-May-13,6098.7,6106.25,5975.55,5985.95,175311989,7223.11
3-Jun-13,5997.35,6011,5916.35,5939.3,112123535,5702.24
4-Jun-13,5941.1,5981.6,5910.25,5919.45,114450873,4990.51
5-Jun-13,5908.3,5935.2,5883.7,5923.85,110223279,4691.39
6-Jun-13,5895,5956.55,5869.5,5921.4,114174694,4961.54
7-Jun-13,5900.05,5972.7,5871.3,5881,118346364,4888.65
10-Jun-13,5907.9,5931.65,5857.4,5878,100130739,4304.75
11-Jun-13,5848.75,5868.05,5780.35,5788.8,180902123,6695.57
12-Jun-13,5771.75,5792.9,5738.6,5760.2,140394424,5894.04
13-Jun-13,5709.35,5729.85,5683.1,5699.1,142041404,5462.45
14-Jun-13,5748.95,5819.4,5739.4,5808.4,124410018,5121.33
17-Jun-13,5820.4,5854.9,5770.25,5850.05,107160887,4560.84
18-Jun-13,5841.9,5863.4,5804.3,5813.6,117541145,4591.91
19-Jun-13,5805.75,5828.4,5777.9,5822.25,115539008,4643.17
20-Jun-13,5754.15,5755,5645.65,5655.9,198400131,7148
21-Jun-13,5639.9,5686.15,5616.85,5667.65,182410583,6697.18
24-Jun-13,5638.05,5640,5566.25,5590.25,193488581,6308.88
25-Jun-13,5606.95,5666.25,5570.25,5609.1,196571543,6792.49
26-Jun-13,5627.95,5635.25,5579.35,5588.7,160095940,5939.3
27-Jun-13,5647.95,5699.35,5630.95,5682.35,239029425,9184.29
28-Jun-13,5749.5,5852.95,5749.5,5842.2,214402430,8753.33
1-Jul-13,5834.1,5904.35,5822.2,5898.85,144794030,5405.72
2-Jul-13,5885.5,5898.8,5852.3,5857.55,145721790,5163.09
3-Jul-13,5811.95,5815,5760.4,5770.9,160523863,5219.24
4-Jul-13,5794.75,5848.2,5786.05,5836.95,151929179,5429.87
5-Jul-13,5889.95,5900.45,5858.45,5867.9,123586417,4303.93
8-Jul-13,5833.15,5833.85,5775.55,5811.55,127624733,4823.52
9-Jul-13,5834.6,5864.95,5834.6,5859,110427867,4661.55
10-Jul-13,5869.9,5879.35,5802.85,5816.7,117516350,4820.53
11-Jul-13,5894.5,5948.85,5887.95,5935.1,120195681,4882.29
12-Jul-13,6000.5,6019,5951.15,6009,127707078,6591.27
15-Jul-13,5991.2,6038.2,5980.95,6030.8,116275729,4641.97
16-Jul-13,5930.8,5966.05,5910.95,5955.25,151162819,5915.8
17-Jul-13,5972.25,5989.8,5926.75,5973.3,191516153,8349.59
18-Jul-13,5984.7,6051.1,5974.55,6038.05,171728134,7774.83
19-Jul-13,6057.2,6066.85,6020.25,6029.2,163311714,7987.75
22-Jul-13,6009.75,6064.15,6004.25,6031.8,115168337,5117.19
23-Jul-13,6064.3,6093.35,6061.3,6077.8,126469251,5459.62
24-Jul-13,6032.2,6047.25,5962.6,5990.5,151931749,6413.64
25-Jul-13,5970.4,5990.65,5896.4,5907.5,237081135,8762.77
26-Jul-13,5937.95,5944.5,5869.5,5886.2,174535664,6419.86
29-Jul-13,5869.95,5886,5825.8,5831.65,173430612,4812.3
30-Jul-13,5836.05,5861.3,5747.6,5755.05,181489174,6006.91
31-Jul-13,5738.35,5752.1,5675.75,5742,235469131,8717.16
1-Aug-13,5776.9,5808.5,5676.85,5727.85,216762208,7164.04
2-Aug-13,5750.05,5761.85,5649,5677.9,222494469,6350.26
5-Aug-13,5682.4,5721,5661.5,5685.4,197167952,5575.21
6-Aug-13,5664.9,5664.9,5521.8,5542.25,216227972,6424.42
7-Aug-13,5549.3,5561.45,5486.85,5519.1,245010773,7725.23
8-Aug-13,5510.05,5577.6,5510.05,5565.65,204918722,6968.85
12-Aug-13,5606.7,5644.1,5557.1,5612.4,195708484,7063.92
13-Aug-13,5600.25,5704.75,5578.9,5699.3,222997337,7073.34
14-Aug-13,5715.4,5754.55,5690.2,5742.3,223656483,6970.2
16-Aug-13,5705.45,5716.6,5496.05,5507.85,248094094,8807.27
19-Aug-13,5497.55,5499.65,5360.65,5414.75,219672819,6713.03
20-Aug-13,5353.45,5417.8,5306.35,5401.45,261052792,7982.22
21-Aug-13,5494.45,5504.1,5268.45,5302.55,255004311,8509.29
22-Aug-13,5282.8,5418.95,5254.05,5408.45,284468531,9075.86
23-Aug-13,5428.75,5478.8,5377.8,5471.75,251511910,7763.2
26-Aug-13,5499.4,5528.7,5454.45,5476.5,241996358,6465.02
27-Aug-13,5426.5,5427.4,5274.25,5287.45,306037010,8236.84
28-Aug-13,5233.45,5317.7,5118.85,5285,335993745,10705.51
29-Aug-13,5316.5,5428.9,5303,5409.05,326499273,10580.48
30-Aug-13,5407.45,5493.3,5360.2,5471.8,336401705,11431.52
2-Sep-13,5480.25,5564.9,5478.85,5550.75,214232444,6135.94
3-Sep-13,5574.7,5580.95,5323.75,5341.45,250298844,7304.81
4-Sep-13,5358.65,5460.25,5318.9,5448.1,237230494,7252.61
5-Sep-13,5553.75,5625.75,5552.7,5592.95,274937515,9484.19
6-Sep-13,5617.45,5688.6,5566.15,5680.4,253030740,8821.54
10-Sep-13,5738.5,5904.85,5738.2,5896.75,275244175,10307.97
11-Sep-13,5887.25,5924.35,5832.7,5913.15,265006808,7980.51
12-Sep-13,5931.15,5932,5815.8,5850.7,272987246,7667.76
13-Sep-13,5828,5884.3,5822.9,5850.6,190768447,6403.37
16-Sep-13,5930.3,5957.25,5798.15,5840.55,219455842,7819.05
17-Sep-13,5824.2,5857.8,5804.9,5850.2,157938740,5550.64
18-Sep-13,5872.75,5916.9,5840.2,5899.45,153585493,5369.63
19-Sep-13,6044.15,6142.5,6040.15,6115.55,287191701,11291.28
20-Sep-13,6104.55,6130.95,5932.85,6012.1,318645265,11587.18
23-Sep-13,5945.8,5989.4,5871.4,5889.75,188322506,6596.17
24-Sep-13,5855,5938.4,5854.55,5892.45,187578148,7002.84
25-Sep-13,5901.55,5910.55,5811.1,5873.85,200162195,6988.96
26-Sep-13,5872.8,5917.65,5864.1,5882.25,220589737,7761.99
27-Sep-13,5905.55,5909.2,5819.3,5833.2,163067913,5303.31
30-Sep-13,5801.05,5810.2,5718.5,5735.3,155674706,5642.77
1-Oct-13,5756.1,5786.45,5700.95,5780.05,159247089,5075.7
3-Oct-13,5819.1,5917.6,5802.7,5909.7,199793235,7481.97
4-Oct-13,5891.3,5950.45,5885,5907.3,191469248,6052.47
7-Oct-13,5889.05,5912,5825.85,5906.15,156387945,5348.49
8-Oct-13,5975,5981.7,5913,5928.4,158527593,5950.47
9-Oct-13,5893.25,6015.5,5877.1,6007.45,192037125,6904.96
10-Oct-13,6001.05,6033.95,5979.8,6020.95,159607329,6163.68
11-Oct-13,6104.85,6107.6,6046.4,6096.2,180834257,8283.09
14-Oct-13,6093,6124.1,6082.9,6112.7,142173640,5989.37
15-Oct-13,6147.55,6156.3,6056.55,6089.05,218304334,6745.02
17-Oct-13,6098.5,6110.75,6032.55,6045.85,230561463,8158.31
18-Oct-13,6070.9,6201.45,6070.9,6189.35,250339955,8353.23
21-Oct-13,6202,6218.95,6163.3,6204.95,196989071,7341.25
22-Oct-13,6192.3,6220.1,6181.8,6202.8,161943721,5850.72
23-Oct-13,6209.55,6217.95,6116.6,6178.35,188285223,6921.65
24-Oct-13,6162.8,6252.45,6142.95,6164.35,176235553,6737.2
25-Oct-13,6154,6174.75,6125.95,6144.9,144531462,5582.82
28-Oct-13,6155.1,6168.75,6094.1,6101.1,146340691,5282.79
29-Oct-13,6107.55,6228.05,6079.2,6220.9,197348371,7572.87
30-Oct-13,6230.8,6269.2,6222.6,6251.7,177583848,6861.84
31-Oct-13,6237.15,6309.05,6235.9,6299.15,239607127,9560.54
1-Nov-13,6289.75,6332.6,6286.95,6307.2,191639789,7371.92
3-Nov-13,6332.05,6342.95,6311.15,6317.35,23856924,858.24
5-Nov-13,6282.15,6304.75,6244.3,6253.15,181053761,6598.06
6-Nov-13,6260.55,6269.7,6208.7,6215.15,157080263,5461.18
7-Nov-13,6228.9,6288.95,6180.8,6187.25,168832431,6274.13
8-Nov-13,6170.15,6185.15,6120.95,6140.75,150051986,5977.34
11-Nov-13,6110.4,6141.65,6067.75,6078.8,146060450,5678.81
12-Nov-13,6087.25,6108.7,6011.75,6018.05,153812590,5646.24
13-Nov-13,5998.85,6042.25,5972.45,5989.6,162538228,6738.41
14-Nov-13,6037,6101.65,6036.65,6056.15,154913925,5872.61
18-Nov-13,6111.05,6196.8,6110.4,6189,163991212,6279.02
19-Nov-13,6197.25,6212.4,6180.2,6203.35,161514064,6020.17
20-Nov-13,6186.85,6204.35,6106.95,6122.9,155794838,5493.72
21-Nov-13,6096.5,6097.35,5985.4,5999.05,137232011,5457.87
22-Nov-13,6027.35,6049.6,5972.8,5995.45,134755917,4804.74
25-Nov-13,6035.95,6123.5,6035.95,6115.35,127195086,5113.81
26-Nov-13,6099.25,6112.7,6047.75,6059.1,150661397,5975.26
27-Nov-13,6062.7,6074,6030.3,6057.1,124875896,4780.5
28-Nov-13,6092,6112.95,6068.3,6091.85,195315802,6589.55
29-Nov-13,6103.9,6182.5,6103.8,6176.1,190711115,5487.36
2-Dec-13,6171.15,6228.7,6171.15,6217.85,145948276,5294.15
3-Dec-13,6204.25,6225.4,6191.4,6201.85,156852586,5474.29
4-Dec-13,6187.95,6209.15,6149.9,6160.95,186169067,5561.95
5-Dec-13,6262.45,6300.55,6232,6241.1,186060466,7519.34
6-Dec-13,6234.4,6275.35,6230.75,6259.9,158539890,5692.11
9-Dec-13,6415,6415.25,6345,6363.9,198285630,8117.57
10-Dec-13,6354.7,6362.25,6307.55,6332.85,242412856,8646.17
11-Dec-13,6307.2,6326.6,6280.25,6307.9,148196394,5672.66
12-Dec-13,6276.75,6286.85,6230.55,6237.05,148533899,5175.39
13-Dec-13,6201.3,6208.6,6161.4,6168.4,169650657,6403.01
16-Dec-13,6168.35,6183.25,6146.05,6154.7,146451539,5445.51
17-Dec-13,6178.2,6190.55,6133,6139.05,154174701,5676.19
18-Dec-13,6129.95,6236,6129.95,6217.15,243250558,7498.21
19-Dec-13,6253.9,6263.75,6150.7,6166.65,437039204,9005.49
20-Dec-13,6179.95,6284.5,6170.35,6274.25,171969981,6359.37
23-Dec-13,6267.2,6317.5,6266.95,6284.5,131187586,4746.66
24-Dec-13,6296.45,6301.5,6262,6268.4,107642909,3780.9
26-Dec-13,6270.1,6302.75,6259.45,6278.9,182310258,6457.23
27-Dec-13,6292.8,6324.9,6289.4,6313.8,96867388,3797.25
30-Dec-13,6336.4,6344.05,6273.15,6291.1,101271820,3977.23
31-Dec-13,6307.35,6317.3,6287.3,6304,103439312,3032.11
