Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
9-Mar-17,8914.5,8945.8,8899.5,8927,176810453,8493.21
10-Mar-17,8953.7,8975.7,8903.95,8934.55,157419999,7385.28
14-Mar-17,9091.65,9122.75,9060.5,9087,278726933,14087.57
15-Mar-17,9086.85,9106.55,9075.5,9084.8,248033251,9671.51
16-Mar-17,9129.65,9158.45,9128.55,9153.7,215096446,9275.05
17-Mar-17,9207.8,9218.4,9147.6,9160.05,295554265,13226.29
20-Mar-17,9166.95,9167.6,9116.3,9126.85,342395900,9251.16
21-Mar-17,9133.95,9147.75,9087.2,9121.5,255396073,10191.6
22-Mar-17,9047.2,9072.9,9019.3,9030.45,239463699,10065.92
23-Mar-17,9048.75,9099.05,9048.6,9086.3,197705274,8699.36
24-Mar-17,9104,9133.55,9089.4,9108,210021581,8853.03
27-Mar-17,9093.45,9094.85,9024.65,9045.2,209036051,8921.57
28-Mar-17,9081.5,9110.4,9079.8,9100.8,188985603,8139.28
29-Mar-17,9128.7,9153.15,9109.1,9143.8,250902906,11089.43
30-Mar-17,9142.6,9183.15,9136.35,9173.75,333410368,15585.42
31-Mar-17,9158.9,9191.7,9152.1,9173.75,196771674,10955.05
3-Apr-17,9220.6,9245.35,9192.4,9237.85,143444541,8337.06
5-Apr-17,9264.4,9273.9,9215.4,9265.15,190529461,11461.96
6-Apr-17,9245.8,9267.95,9218.85,9261.95,191937207,10332.6
7-Apr-17,9223.7,9250.5,9188.1,9198.3,195918747,10217.13
10-Apr-17,9225.6,9225.65,9174.85,9181.45,139968750,8140.08
11-Apr-17,9184.55,9242.7,9172.85,9237,206261727,9385.2
12-Apr-17,9242.5,9246.4,9161.8,9203.45,166755013,8412.97
13-Apr-17,9202.5,9202.65,9144.95,9150.8,171695600,8908.17
17-Apr-17,9144.75,9160,9120.25,9139.3,132244225,6473.27
18-Apr-17,9163,9217.9,9095.45,9105.15,179569574,8527.5
19-Apr-17,9112.2,9120.5,9075.15,9103.5,179117382,8950.27
20-Apr-17,9108.1,9143.9,9102.65,9136.4,175629897,8843.5
21-Apr-17,9179.1,9183.65,9088.75,9119.4,159981265,8476.63
24-Apr-17,9135.35,9225.4,9130.55,9217.95,172908048,9720.75
25-Apr-17,9273.05,9309.2,9250.35,9306.6,173896951,10426.02
26-Apr-17,9336.2,9367,9301.35,9351.85,191395120,10483.32
27-Apr-17,9359.15,9367.15,9322.65,9342.15,215881711,12910.38
28-Apr-17,9340.95,9342.65,9282.25,9304.05,167229353,8673.32
2-May-17,9339.85,9352.55,9269.9,9313.8,166558241,9110.59
3-May-17,9344.7,9346.3,9298.4,9311.95,156342492,7975.14
4-May-17,9360.95,9365.65,9323.25,9359.9,277895923,12379.74
5-May-17,9374.55,9377.1,9272,9285.3,239133531,10466.68
8-May-17,9311.45,9338.7,9297.95,9314.05,179709949,8300.22
9-May-17,9337.35,9338.95,9307.7,9316.85,136417428,7504.66
10-May-17,9339.65,9414.75,9336,9407.3,157363135,8619.06
11-May-17,9448.6,9450.65,9411.3,9422.4,176439840,9289.89
12-May-17,9436.65,9437.75,9372.55,9400.9,159079418,9813.47
15-May-17,9433.55,9449.25,9423.1,9445.4,145163953,7790.97
16-May-17,9461,9517.2,9456.35,9512.25,171709433,9209.89
17-May-17,9517.6,9532.6,9486.1,9525.75,211856040,10726.23
18-May-17,9453.2,9489.1,9418.1,9429.45,199340647,10782.46
19-May-17,9469.9,9505.75,9390.75,9427.9,259861396,11544.77
22-May-17,9480.25,9498.65,9427.9,9438.25,202874757,9432.97
23-May-17,9445.05,9448.05,9370,9386.15,231345629,11553.27
24-May-17,9410.9,9431.9,9341.65,9360.55,218265181,11045.95
25-May-17,9384.05,9523.3,9379.2,9509.75,298147347,16964.26
26-May-17,9507.75,9604.9,9495.4,9595.1,225647631,11204.36
29-May-17,9560.05,9637.75,9547.7,9604.9,242266034,12484.61
30-May-17,9590.65,9635.3,9581.2,9624.55,199894193,9765.4
31-May-17,9636.55,9649.6,9609.25,9621.25,427053433,19605.94
1-Jun-17,9603.55,9634.65,9589.9,9616.1,181533283,9482.61
2-Jun-17,9657.15,9673.5,9637.45,9653.5,167195027,8564.3
5-Jun-17,9656.3,9687.2,9640.7,9675.1,131685021,7192.24
6-Jun-17,9704.25,9709.3,9630.2,9637.15,150379695,8416.55
7-Jun-17,9663.95,9678.55,9630.55,9663.9,165669924,8989.36
8-Jun-17,9682.4,9688.7,9641.5,9647.25,160165459,8822.63
9-Jun-17,9638.55,9676.25,9608.15,9668.25,163897548,9078.71
12-Jun-17,9646.7,9647.05,9598.5,9616.4,145786938,7686.89
13-Jun-17,9615.55,9654.15,9595.4,9606.9,133734363,7056.83
14-Jun-17,9621.55,9627.4,9580.45,9618.15,187378750,10540.68
15-Jun-17,9617.9,9621.4,9560.8,9578.05,176423424,9868.08
16-Jun-17,9595.45,9615.85,9565.5,9588.05,219808528,11920.62
19-Jun-17,9626.4,9673.3,9614.9,9657.55,146146062,8144.36
20-Jun-17,9670.5,9676.5,9643.75,9653.5,164437226,8476.67
21-Jun-17,9648.1,9650.45,9608.6,9633.6,148490556,8023.4
22-Jun-17,9642.65,9698.85,9617.75,9630,204888654,10738.45
23-Jun-17,9643.25,9647.65,9565.3,9574.95,180580579,9092.74
27-Jun-17,9594.05,9615.4,9473.45,9511.4,209593904,11084.51
28-Jun-17,9520.2,9522.5,9474.35,9491.25,177652206,9103.73
29-Jun-17,9522.95,9575.8,9493.8,9504.1,267283587,13395.85
30-Jun-17,9478.5,9535.8,9448.75,9520.9,185202600,8783.59
3-Jul-17,9587.95,9624,9543.55,9615,188690599,8720.76
4-Jul-17,9645.9,9650.65,9595.5,9613.3,149313755,7774.69
5-Jul-17,9619.75,9643.65,9607.35,9637.6,134849476,7311.1
6-Jul-17,9653.6,9700.7,9639.95,9674.55,152001940,7539.21
7-Jul-17,9670.35,9684.25,9642.65,9665.8,146232151,8514.53
10-Jul-17,9719.3,9782.15,9646.45,9771.05,40142973,1920.78
11-Jul-17,9797.45,9830.05,9778.85,9786.05,185322358,9908.41
12-Jul-17,9807.3,9824.95,9787.7,9816.1,150045594,7966.44
13-Jul-17,9855.8,9897.25,9853.45,9891.7,186866752,10244.56
14-Jul-17,9913.3,9913.3,9845.45,9886.35,164456602,9187.71
17-Jul-17,9908.15,9928.2,9894.7,9915.95,168596771,8310.48
18-Jul-17,9832.7,9885.35,9792.05,9827.15,303007860,13184.22
19-Jul-17,9855.95,9905.05,9851.65,9899.6,206376192,10935.6
20-Jul-17,9920.2,9922.55,9863.45,9873.3,166083004,8942.56
21-Jul-17,9899.6,9924.7,9838,9915.25,193286125,11860.28
24-Jul-17,9936.8,9982.05,9919.6,9966.4,179905535,10837.2
25-Jul-17,10010.55,10011.3,9949.1,9964.55,191206247,10491.32
26-Jul-17,9983.65,10025.95,9965.95,10020.65,203697844,11403.3
27-Jul-17,10063.25,10114.85,10005.5,10020.55,296782048,18601.99
28-Jul-17,9996.55,10026.05,9944.5,10014.5,197491415,11996.8
31-Jul-17,10034.7,10085.9,10016.95,10077.1,245096535,13131.89
1-Aug-17,10101.05,10128.6,10065.75,10114.65,190000516,11515.29
2-Aug-17,10136.3,10137.85,10054.2,10081.5,166463276,9165.92
3-Aug-17,10081.15,10081.15,9998.25,10013.65,198665837,10714.1
4-Aug-17,10008.6,10075.25,9988.35,10066.4,184082134,10397.88
7-Aug-17,10074.8,10088.1,10046.35,10057.4,141566282,7827.95
8-Aug-17,10068.35,10083.8,9947,9978.55,209645343,10780.41
9-Aug-17,9961.15,9969.8,9893.05,9908.05,174395293,8831.72
10-Aug-17,9872.85,9892.65,9776.2,9820.25,242820594,12040.13
11-Aug-17,9712.15,9771.65,9685.55,9710.8,294732998,13435.56
14-Aug-17,9755.75,9818.3,9752.1,9794.15,201613585,9486.82
16-Aug-17,9825.85,9903.95,9773.85,9897.3,226269013,10815.38
17-Aug-17,9945.55,9947.8,9883.75,9904.15,203652311,9927.47
18-Aug-17,9865.95,9865.95,9783.65,9837.4,253931517,15636.16
21-Aug-17,9864.25,9884.35,9740.1,9754.35,211627775,11764
22-Aug-17,9815.75,9828.45,9752.6,9765.55,189267122,9850.89
23-Aug-17,9803.05,9857.9,9786.75,9852.5,173815509,9961.13
24-Aug-17,9881.2,9881.5,9848.85,9857.05,190398702,10392.63
28-Aug-17,9907.15,9925.75,9882,9912.8,164493772,9900.06
29-Aug-17,9886.4,9887.35,9783.75,9796.05,178668444,8469.09
30-Aug-17,9859.5,9909.45,9850.8,9884.4,162704136,8008.72
31-Aug-17,9905.7,9925.1,9856.95,9917.9,337782004,14619.43
1-Sep-17,9937.65,9983.45,9909.85,9974.4,162730656,9314.82
4-Sep-17,9984.15,9988.4,9861,9912.85,153369495,8069.64
5-Sep-17,9933.25,9963.1,9901.05,9952.2,143522342,7566.62
6-Sep-17,9899.25,9931.55,9882.55,9916.2,153767846,8926.98
7-Sep-17,9945.85,9964.85,9917.2,9929.9,194626599,9455.48
8-Sep-17,9958.65,9963.6,9913.3,9934.8,168698771,8792.49
11-Sep-17,9971.75,10028.65,9968.8,10006.05,178409875,9545.94
12-Sep-17,10056.85,10097.55,10028.05,10093.05,188248293,9894.2
13-Sep-17,10099.25,10131.95,10063.15,10079.3,221608053,10682.41
14-Sep-17,10107.4,10126.5,10070.35,10086.6,232637517,11047.46
15-Sep-17,10062.35,10115.15,10043.65,10085.4,274799134,13650.9
18-Sep-17,10133.1,10171.7,10131.3,10153.1,160852680,8106.66
19-Sep-17,10175.6,10178.95,10129.95,10147.55,193345992,8796.21
20-Sep-17,10160.95,10171.05,10134.2,10141.15,205605243,10105.71
21-Sep-17,10139.6,10158.9,10058.6,10121.9,197710666,11114.28
22-Sep-17,10094.35,10095.05,9952.8,9964.4,233621596,11941.88
25-Sep-17,9960.1,9960.5,9816.05,9872.6,228206970,11258.68
26-Sep-17,9875.25,9891.35,9813,9871.5,196792799,9754.02
27-Sep-17,9920.6,9921.05,9714.4,9735.75,206305991,10127.39
28-Sep-17,9736.4,9789.2,9687.55,9768.95,396874518,18962.4
29-Sep-17,9814.3,9854,9775.35,9788.6,202350211,11087.11
3-Oct-17,9893.3,9895.4,9831.05,9859.5,167833406,9698.55
4-Oct-17,9884.35,9938.3,9850.65,9914.9,160993982,8790.29
5-Oct-17,9927,9945.95,9881.85,9888.7,152362417,7823.55
6-Oct-17,9908.15,9989.35,9906.6,9979.7,201858899,9986.18
9-Oct-17,9988.2,10015.75,9959.45,9988.75,148395842,7425.19
10-Oct-17,10013.7,10034,10002.3,10016.95,153246570,8055.5
11-Oct-17,10042.6,10067.25,9955.8,9984.8,195593061,10227.9
12-Oct-17,10011.2,10104.45,9977.1,10096.4,207106672,10579.8
13-Oct-17,10123.7,10191.9,10120.1,10167.45,237230047,12379.8
16-Oct-17,10207.4,10242.95,10175.1,10230.85,209327364,11774.68
17-Oct-17,10227.65,10251.85,10212.6,10234.45,201782377,10422.81
18-Oct-17,10209.4,10236.45,10175.75,10210.85,262111790,13177.83
19-Oct-17,10210.35,10211.95,10123.35,10146.55,31086379,1685.16
23-Oct-17,10176.65,10224.15,10124.5,10184.85,224799211,12144.31
24-Oct-17,10218.55,10237.75,10182.4,10207.7,223914325,11539.73
25-Oct-17,10321.15,10340.55,10240.9,10295.35,612620774,25922.51
26-Oct-17,10291.8,10355.65,10271.85,10343.8,443036008,23135.46
27-Oct-17,10362.3,10366.15,10311.3,10323.05,322411410,15149.9
30-Oct-17,10353.85,10384.5,10344.3,10363.65,244193178,12558.7
31-Oct-17,10364.9,10367.7,10323.95,10335.3,239809700,12830.06
1-Nov-17,10390.35,10451.65,10383.05,10440.5,268270466,14206.21
2-Nov-17,10440.5,10453,10412.55,10423.8,207735021,10779.63
3-Nov-17,10461.55,10461.7,10403.6,10452.5,206101238,10070.83
6-Nov-17,10431.75,10490.45,10413.75,10451.8,199559409,10231.76
7-Nov-17,10477.15,10485.75,10340.8,10350.15,295830692,16182.46
8-Nov-17,10361.95,10384.25,10285.5,10303.15,282950322,14789.39
9-Nov-17,10358.65,10368.45,10266.95,10308.95,247606613,12697.28
10-Nov-17,10304.35,10344.95,10254.1,10321.75,287962940,14682.6
13-Nov-17,10322,10334.15,10216.25,10224.95,216799588,11783.34
14-Nov-17,10223.4,10248,10175.55,10186.6,314413476,15398.97
15-Nov-17,10171.95,10175.45,10094,10118.05,213836202,11609.18
16-Nov-17,10152.9,10232.25,10139.2,10214.75,188180035,9995.55
17-Nov-17,10324.55,10343.6,10268.05,10283.6,209592893,11023.35
20-Nov-17,10287.2,10309.85,10261.5,10298.75,151751415,8502.63
21-Nov-17,10329.25,10358.7,10315.05,10326.9,191859084,10443.99
22-Nov-17,10350.8,10368.7,10309.55,10342.3,162504058,9136.04
23-Nov-17,10358.45,10374.3,10307.3,10348.75,157651842,8789.42
24-Nov-17,10366.8,10404.5,10362.25,10389.7,133177324,8197.66
27-Nov-17,10361.05,10407.15,10340.2,10399.55,146276512,7551.71
28-Nov-17,10387.9,10409.55,10355.2,10370.25,202050866,9979.25
29-Nov-17,10376.65,10392.95,10345.9,10361.3,157192930,8852.8
30-Nov-17,10332.7,10332.7,10211.25,10226.55,353105240,19005.56
1-Dec-17,10263.7,10272.7,10108.55,10121.8,147765528,8518.58
4-Dec-17,10175.05,10179.2,10095.7,10127.75,153240126,8458.66
5-Dec-17,10118.25,10147.95,10069.1,10118.25,160253042,8749.09
6-Dec-17,10088.8,10104.2,10033.35,10044.1,171208366,9598.82
7-Dec-17,10063.45,10182.65,10061.9,10166.7,171339022,9910.28
8-Dec-17,10198.45,10270.85,10195.25,10265.65,206234019,11468.15
11-Dec-17,10310.5,10329.2,10282.05,10322.25,152034656,8453.76
12-Dec-17,10324.9,10326.1,10230.2,10240.15,180546894,10380.24
13-Dec-17,10236.6,10296.55,10169.85,10192.95,187191964,10070.44
14-Dec-17,10229.3,10276.1,10141.55,10252.1,159103960,9549.23
15-Dec-17,10345.65,10373.1,10319.65,10333.25,262974703,15106.77
18-Dec-17,10263.1,10443.55,10074.8,10388.75,237506982,12921.61
19-Dec-17,10414.8,10472.2,10406,10463.2,174340665,10982.95
20-Dec-17,10494.4,10494.45,10437.15,10444.2,180597460,11303
21-Dec-17,10473.95,10473.95,10426.9,10440.3,156646972,9411.2
22-Dec-17,10457.3,10501.1,10448.25,10493,143119167,8755.32
26-Dec-17,10512.3,10545.45,10477.95,10531.5,160417384,9043.77
27-Dec-17,10531.05,10552.4,10469.25,10490.75,170307122,9077.6
28-Dec-17,10498.2,10534.55,10460.45,10477.9,281309989,14551.58
29-Dec-17,10492.35,10538.7,10488.65,10530.7,156736221,8943.1
