Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1-Jan-08,6136.75,6165.35,6109.85,6144.35,81305366,4410.97
2-Jan-08,6144.7,6197,6060.85,6179.4,110353305,7184.35
3-Jan-08,6184.25,6230.15,6126.4,6178.55,156427760,9475.37
4-Jan-08,6179.1,6300.05,6179.1,6274.3,147642063,8779.23
7-Jan-08,6271,6289.8,6193.35,6279.1,139778977,8873.37
8-Jan-08,6282.45,6357.1,6221.6,6287.85,162564130,10574.25
9-Jan-08,6287.55,6338.3,6231.25,6272,120853354,8104.77
10-Jan-08,6278.1,6347,6142.9,6156.95,133662127,9321.29
11-Jan-08,6166.65,6224.2,6112.55,6200.1,125140494,8457.94
14-Jan-08,6208.8,6244.15,6172,6206.8,111015627,7764.65
15-Jan-08,6226.35,6260.45,6053.3,6074.25,117677698,8500.09
16-Jan-08,6065,6065,5825.75,5935.75,152499954,10674.88
17-Jan-08,5937.95,6013.15,5880.3,5913.2,127181643,9479.64
18-Jan-08,5907.75,5908.75,5677,5705.3,135839094,9533.05
21-Jan-08,5705,5705,4977.1,5208.8,211347217,12589.09
22-Jan-08,5203.35,5203.35,4448.5,4899.3,200603284,11565.41
23-Jan-08,4903.05,5328.05,4891.6,5203.4,172729968,10029.3
24-Jan-08,5208,5357.2,4995.8,5033.45,145355769,8302.42
25-Jan-08,5035.05,5399.25,5035.05,5383.35,105876191,6228.84
28-Jan-08,5380.95,5380.95,5071,5274.1,94557347,5326.69
29-Jan-08,5279.55,5391.6,5225.25,5280.8,99068477,5553.19
30-Jan-08,5283.75,5314.3,5142.25,5167.6,101260486,5331.89
31-Jan-08,5172.25,5251.65,5071.15,5137.45,187588589,10245.43
1-Feb-08,5140.6,5339.95,5090.75,5317.25,106716699,5965.82
4-Feb-08,5315.55,5545.2,5315.55,5463.5,105796179,6278.69
5-Feb-08,5463.75,5500.6,5412.95,5483.9,96724766,5252.39
6-Feb-08,5470.4,5470.4,5257.05,5322.55,106220956,5705.13
7-Feb-08,5322.55,5344.6,5113.85,5133.25,103085491,5687.6
8-Feb-08,5132.1,5173.85,5034.25,5120.35,108947080,5960.29
11-Feb-08,5120.55,5126.4,4803.6,4857,125724868,7432.64
12-Feb-08,4877.85,4949.6,4820.45,4838.25,102374113,5729.12
13-Feb-08,4836.55,4986.55,4836.55,4929.45,104398927,5733.55
14-Feb-08,4944.65,5220.25,4944.65,5202,106458411,5936.21
15-Feb-08,5202.85,5315.4,5104.75,5302.9,110683112,5767.48
18-Feb-08,5304.45,5348.6,5224,5276.9,77582930,3748.76
19-Feb-08,5278.4,5368.45,5262,5280.8,88665218,4374.02
20-Feb-08,5267.15,5267.15,5116.3,5154.45,89916733,4898.31
21-Feb-08,5156.9,5241.35,5120.05,5191.8,89877229,4795.54
22-Feb-08,5183.4,5184,5092.8,5110.75,72385283,4125.66
25-Feb-08,5112.25,5212.35,5055.15,5200.7,78356314,4631.11
26-Feb-08,5200.8,5281.2,5200.8,5270.05,86295954,4653.65
27-Feb-08,5271.4,5368.15,5249.75,5268.4,91216141,5613.2
28-Feb-08,5266.35,5302.85,5227.15,5285.1,108030320,6665.94
29-Feb-08,5285,5290.8,5098.35,5223.5,165090052,7905.14
3-Mar-08,5222.8,5222.8,4936.05,4953,150762989,6900.77
4-Mar-08,4958.55,4976.7,4812.95,4864.25,150910718,7276.89
