Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
17-Feb-97,1017.75,1024.3,1015.1,1020.1,44420840,1316.28
18-Feb-97,1020.75,1020.85,998.9,1000.75,47719085,1425.19
19-Feb-97,1004.05,1013.05,993.85,1011.85,47329340,1470.4
20-Feb-97,1009.55,1009.6,1000.55,1003.1,37447640,1168.61
21-Feb-97,1000.75,1002,989.5,991.55,34243065,1020.74
24-Feb-97,988.7,988.9,961.95,964.75,41016040,1231.3
25-Feb-97,962.6,975.25,954.5,966.1,53377450,1515.94
26-Feb-97,963.95,970.5,956.75,968.85,37929265,1092.12
27-Feb-97,972.35,994.5,972.05,992.75,43868610,1205.15
28-Feb-97,998.25,1006.6,996,998.65,62993050,1888.14
1-Mar-97,1070.8,1106.6,1070.8,1102.95,60588395,1884.87
3-Mar-97,1102.45,1140.65,1095.9,1107.7,64394880,1907.42
4-Mar-97,1111.75,1121.4,1098.2,1117.3,55906785,1763.37
5-Mar-97,1144.25,1167.95,1122.25,1132.9,72360970,2289.44
6-Mar-97,1127,1135.75,1119.3,1127.25,49304015,1598.54
10-Mar-97,1118.8,1118.8,1075.05,1078.7,50438395,1575.92
11-Mar-97,1073.8,1083.35,1046.3,1052,60255030,1787.11
12-Mar-97,1066.55,1088.65,1065.25,1074.2,48953940,1518.18
13-Mar-97,1076.85,1078.6,1062.7,1066.5,34832505,1128.65
14-Mar-97,1062.2,1076.65,1057.55,1070.1,60180865,1842.43
17-Mar-97,1071.95,1076.25,1065.45,1072.6,48967040,1498.61
18-Mar-97,1072.3,1074.5,1061.05,1064.35,53280720,1628.06
19-Mar-97,1074.25,1079.6,1050,1052.05,42505710,1320.29
20-Mar-97,1049,1059.5,1040.95,1054.8,58859630,1794.23
21-Mar-97,1058.7,1069.5,1058.55,1061.4,42522100,1381.68
25-Mar-97,1064.5,1067.25,1054.5,1058.35,39647130,1238.51
26-Mar-97,1062.5,1067.2,1057.5,1059.2,36190200,1119.26
27-Mar-97,1057.45,1059,1047.7,1057.8,28285480,890.85
31-Mar-97,1012.15,1012.15,966.8,968.3,6628765,130.85
1-Apr-97,931.95,973.85,931.5,970.15,43678120,1153.81
2-Apr-97,982.1,1004.65,982.1,1002.2,34665215,966.62
3-Apr-97,1004.3,1012.75,1000.55,1010.65,30296975,868.85
4-Apr-97,1001.9,1002,996.6,1001,19923885,566.4
7-Apr-97,997.5,998,988,990.9,22270765,622.77
9-Apr-97,1009.95,1031.15,1009.95,1030.3,32978520,944.8
10-Apr-97,1024.45,1024.7,1000.3,1008.35,49312145,1482.06
11-Apr-97,993.3,1017.2,985.65,1013.4,45472615,1370.56
12-Apr-97,1004.9,1009.9,999.3,1003.25,24802315,782.38
15-Apr-97,1010.65,1018.6,1010.65,1014.9,35734080,1119.52
17-Apr-97,1020.4,1036.15,1018.25,1035.2,41261385,1194.39
21-Apr-97,1041.45,1061.8,1041.25,1060.6,44879870,1352.29
22-Apr-97,1066.7,1073.9,1056.4,1059.8,54745025,1674.87
23-Apr-97,1065.95,1078.05,1063.85,1071.05,45202795,1318.16
24-Apr-97,1071.4,1075.9,1063.3,1067.2,33622255,1038.97
25-Apr-97,1065.4,1071.05,1062.95,1069.4,33845925,1060.85
28-Apr-97,1068.6,1070.7,1061.2,1065.4,34436900,1094.31
29-Apr-97,1063.6,1065.4,1052.8,1057.45,34582745,1095.14
30-Apr-97,1081.1,1088.4,1075.95,1079.85,39887390,1245.84
2-May-97,1074.7,1074.7,1063.75,1069,28798865,887.83
5-May-97,1061.8,1061.8,1043.55,1045.5,37241005,1130.56
6-May-97,1045.8,1050.55,1038.75,1048.4,37307765,1135
7-May-97,1053.1,1055.05,1042.55,1044.4,33410419,977
8-May-97,1043.7,1055.4,1039.8,1054.05,26528323,749.74
9-May-97,1054.6,1063,1048.05,1053.35,29142822,836.95
12-May-97,1052.8,1056.5,1039.05,1040.5,30568704,934.22
13-May-97,1041.05,1042.25,1027.5,1031.05,32122389,991.73
14-May-97,1030.35,1044.15,1018.15,1041.65,44973518,1389.86
15-May-97,1041.65,1049,1036.25,1045,41608567,1434.48
16-May-97,1043.4,1049.75,1041.1,1048.4,37267891,1274.64
19-May-97,1052.2,1059.25,1048.05,1050.8,43800440,1504.22
20-May-97,1051.55,1053.25,1045.3,1050.85,31737951,1129.44
21-May-97,1047.5,1049.7,1040.55,1042,37024886,1117.98
22-May-97,1042.45,1043.8,1034.35,1037.2,32620180,1039.31
23-May-97,1037,1039,1028.75,1033.7,37947080,1143.26
26-May-97,1032.15,1035.8,1025.5,1026.9,25032876,766.85
27-May-97,1027.5,1031.5,1023.45,1025.7,37217256,1204.71
28-May-97,1032.5,1035.35,1024.55,1027,30929056,951.01
29-May-97,1024.75,1040.05,1023.8,1038.2,40836478,1209.28
30-May-97,1039.85,1051.2,1038.3,1050.9,46859447,1456.58
2-Jun-97,1053.05,1066.15,1051.05,1064.95,45577022,1538.46
3-Jun-97,1067.65,1081.75,1067.55,1073.75,55249044,1918.05
4-Jun-97,1081.55,1090.95,1078.8,1085.75,42314259,1411.74
5-Jun-97,1089.85,1095.5,1082.85,1086.6,50585490,1677.28
6-Jun-97,1087.5,1091.05,1081.3,1082.75,37099104,1199.31
9-Jun-97,1082.95,1082.95,1071.55,1074.65,38198809,1239.34
10-Jun-97,1075.3,1084.15,1075.2,1081.1,39958025,1267.61
11-Jun-97,1090.45,1108.95,1090.45,1104.6,47356987,1515.43
12-Jun-97,1106.1,1122.2,1105.75,1120.7,48095769,1600.33
13-Jun-97,1124.95,1147.5,1122.75,1136.3,70400914,2409.42
16-Jun-97,1135.3,1141.05,1121.85,1129.7,49674643,1723
17-Jun-97,1134.9,1145.8,1127.15,1138.8,56455986,1912.16
18-Jun-97,1162.2,1171,1156.05,1159.8,55267105,1773.65
19-Jun-97,1151.95,1161.7,1145.35,1159.8,61698750,2032.31
20-Jun-97,1162.7,1174.15,1154.3,1158.35,72300595,2501.93
23-Jun-97,1159.6,1163,1149.3,1153.7,48517830,1600.88
24-Jun-97,1154.95,1161.95,1146.85,1155.3,42541984,1393.11
25-Jun-97,1166.1,1175,1158.9,1161.9,53339769,1859.56
26-Jun-97,1164,1177.6,1160.25,1168.2,80960520,2993.55
27-Jun-97,1168.3,1174.75,1165.95,1169.65,44355310,1656.65
30-Jun-97,1167.45,1194.75,1164.5,1192.4,48364206,1887.38
1-Jul-97,1201.3,1206.1,1193.55,1200.45,64487336,2276.55
2-Jul-97,1214.7,1237.05,1212.6,1222.95,66334928,2234.31
3-Jul-97,1222.45,1235.45,1209.45,1214.9,54582609,1773.43
4-Jul-97,1218.95,1222.6,1209.45,1216.1,53071615,1721.29
7-Jul-97,1217.4,1226.6,1208.25,1209.7,50910421,1692.8
8-Jul-97,1205.1,1205.8,1193.35,1198.25,48806050,1657.23
9-Jul-97,1211.6,1239.55,1211.6,1236.55,55538965,1890.81
10-Jul-97,1248.1,1252.7,1234.95,1239.15,53761891,1732.44
11-Jul-97,1233.5,1233.5,1217,1221.1,43429960,1499.56
14-Jul-97,1212.4,1215.6,1176.6,1187.05,65042286,2277.19
15-Jul-97,1190.5,1195.4,1180.75,1183.35,53412001,1809.3
16-Jul-97,1195.55,1207,1179.25,1183,58670957,2057.27
17-Jul-97,1182.85,1185.3,1173,1181.4,57648142,2072.65
21-Jul-97,1171.35,1171.35,1153.75,1165,41901596,1409.37
22-Jul-97,1169.55,1176.4,1165.15,1173.25,45719564,1440.18
23-Jul-97,1184.05,1201.75,1183.9,1200.7,53154782,1654.22
24-Jul-97,1204.35,1213.4,1195.2,1199.95,52901766,1698.4
25-Jul-97,1194.75,1195.95,1179,1185.05,49251295,1626.92
28-Jul-97,1185.25,1187.85,1176.95,1181.65,39623336,1414.97
29-Jul-97,1182.6,1190.55,1180.1,1190.3,45249577,1474.1
30-Jul-97,1196.65,1205.8,1195.85,1197.9,41304782,1316.96
31-Jul-97,1203.95,1224.7,1201.85,1221.5,56419840,2008.92
1-Aug-97,1224.4,1233.85,1219.9,1232.4,60689939,2370.42
4-Aug-97,1238.75,1254.5,1237.95,1250.4,57183962,2010.44
5-Aug-97,1250.5,1275.45,1249.7,1273.15,56500968,2143.83
6-Aug-97,1273.65,1297.1,1273.65,1292.95,10624891,380.98
7-Aug-97,1292.8,1292.8,1259.05,1269.65,55757881,1926.32
8-Aug-97,1269.55,1269.55,1253.2,1256.95,34344706,1191.56
11-Aug-97,1256.85,1260,1247.65,1258.35,40338203,1520.16
12-Aug-97,1258.5,1272,1243.95,1248.45,50209945,1710.28
13-Aug-97,1248.3,1251.4,1240.9,1244.6,28312086,923.13
14-Aug-97,1244.4,1245.8,1226.1,1227.9,30421516,983.83
18-Aug-97,1228.4,1228.45,1198.75,1201.45,29113926,1127.6
19-Aug-97,1201.5,1203.15,1177.1,1180.7,42448496,1459.26
20-Aug-97,1179.55,1200.25,1178.65,1198.2,38302952,1329.76
21-Aug-97,1198.8,1212.15,1179.3,1181.5,39208830,1316.35
22-Aug-97,1181.55,1181.6,1158.45,1160.45,41583203,1432.03
25-Aug-97,1160.4,1160.4,1119.65,1144.3,53757798,2065.1
26-Aug-97,1144.55,1160.45,1144.05,1151.75,45303487,1521.34
27-Aug-97,1152.4,1184.85,1152.4,1168.4,41331188,1498.56
28-Aug-97,1168.4,1168.4,1132.25,1134.65,48034376,1745.2
29-Aug-97,1134.2,1134.2,1098.9,1105,66419323,2257.77
1-Sep-97,1105.45,1115,1097.95,1104.7,48043712,1562.05
2-Sep-97,1104.9,1125.85,1102.45,1117.15,53377562,1766.04
3-Sep-97,1118.45,1145.4,1118.45,1134.7,54904514,1895.38
4-Sep-97,1134.3,1138.8,1123.7,1137.15,42314745,1387.55
5-Sep-97,1137.2,1152.3,1137.2,1149.25,49757000,1742.88
8-Sep-97,1148.7,1160.85,1136.85,1158.25,36166261,1281.16
9-Sep-97,1158.3,1168.35,1154.95,1159.55,45642666,1555.99
10-Sep-97,1159,1159,1143.95,1154.55,36392714,1384.76
11-Sep-97,1154.6,1163.3,1152.55,1154.3,39294780,1508.12
12-Sep-97,1154.2,1154.2,1138.25,1142.85,33305690,1197.29
15-Sep-97,1142.75,1143.35,1136.3,1141,26854087,1123.74
16-Sep-97,1141.1,1149.25,1137.8,1140.15,40368005,1529.48
17-Sep-97,1140.3,1141.75,1132.75,1134.2,6781233,219.9
18-Sep-97,1133.6,1133.6,1101.65,1109.35,35459269,1341.38
19-Sep-97,1109.6,1115.15,1099.6,1104.3,32873578,1279.32
22-Sep-97,1104.25,1104.25,1082.5,1085,33936889,1359.97
23-Sep-97,1084.4,1090.95,1079.6,1088.65,34741761,1310.21
24-Sep-97,1089.15,1108.15,1089.15,1100.85,29925008,1137.45
25-Sep-97,1100.85,1112.4,1098.35,1111.35,41696697,1770.72
26-Sep-97,1111.65,1122.25,1111.65,1116.1,34676311,1355.16
29-Sep-97,1124.9,1133.4,1122.6,1125.7,40308704,1712.69
30-Sep-97,1125.65,1125.65,1112.5,1123.8,38098056,1564.62
1-Oct-97,1123.45,1123.45,1102.45,1114.7,33340166,1304.39
9-Oct-97,1119.1,1135.95,1118.65,1134.55,40214413,1552.52
10-Oct-97,1135.3,1166.05,1133.6,1163.55,71968400,2885.4
13-Oct-97,1165.5,1177.5,1153.85,1156.95,67812031,2849.45
14-Oct-97,1156.45,1158.8,1131,1137.9,59606397,2323.68
15-Oct-97,1138.45,1152.65,1138.45,1150.45,42093265,1466.41
16-Oct-97,1150.45,1171.6,1150.45,1168.35,53548263,1818.33
17-Oct-97,1168.75,1181.15,1168.7,1177.8,53923349,1929.1
20-Oct-97,1177.5,1189.4,1172.05,1188.2,48206566,1934.27
21-Oct-97,1188.2,1192,1171.2,1174.95,59463882,2339.65
22-Oct-97,1175.55,1184.9,1168.3,1169.85,39487770,1514.09
23-Oct-97,1169.4,1171.05,1140.8,1151.65,46664593,1755.38
24-Oct-97,1151.45,1151.45,1122.55,1136.65,56984155,2402.62
27-Oct-97,1136,1136,1116,1120.8,40482327,1613.7
28-Oct-97,1120.6,1120.6,1028.2,1032.6,63947067,2177.41
29-Oct-97,1033,1108.5,1033,1107,59052147,2141.69
30-Oct-97,1106.9,1106.9,1080.15,1085.25,21162485,786.67
3-Nov-97,1085.75,1096.05,1071.2,1084,34125544,1224.04
4-Nov-97,1083.8,1097.05,1079.55,1090.2,49371836,2003.4
5-Nov-97,1091.2,1096.05,1081.9,1085,37018863,1278.47
6-Nov-97,1084.8,1085.2,1068.4,1080.95,35238851,1229.25
7-Nov-97,1081.15,1081.45,1072.15,1074.8,28282057,973.19
10-Nov-97,1074.5,1074.5,1064.4,1065.9,24162468,752.29
11-Nov-97,1065.9,1076.5,1064.3,1073.35,32152016,1060.6
12-Nov-97,1073.3,1073.3,1042.35,1045,39837027,1327.66
13-Nov-97,1044.55,1044.55,1013.1,1022.4,49144926,1524.3
17-Nov-97,1022.3,1028.5,1014.55,1024.95,34317422,1015.62
18-Nov-97,1025.3,1025.4,1004.2,1009.8,38592780,1225.57
19-Nov-97,1009.55,1009.55,971.2,987.85,47421132,1515.67
20-Nov-97,987.7,1004.8,974.2,995.15,55626500,2050.08
21-Nov-97,994.85,1014.5,990.4,1005.75,56875131,2187.9
24-Nov-97,1005.7,1010.65,979.75,981.25,46397017,1601.8
25-Nov-97,981.1,1015.2,974.7,1010.7,63868031,2142.72
26-Nov-97,1011.4,1028.9,1011.05,1016.85,44518022,1463.06
27-Nov-97,1016.95,1048.95,1011.9,1046.75,54718331,1867.79
28-Nov-97,1046.35,1046.35,1014.85,1023.95,55514201,1934.6
1-Dec-97,1023.85,1033.9,1008.45,1032.65,36590594,1192.2
2-Dec-97,1033.15,1041.25,1024.85,1029.8,43427325,1604
3-Dec-97,1030.2,1037.4,1022.05,1030.7,42009915,1858.88
4-Dec-97,1030.2,1036.6,1007.8,1011.75,60976410,2035.43
5-Dec-97,1011.4,1024.35,1002.45,1006.3,48226689,1450.21
8-Dec-97,1006.65,1014.15,1003.2,1008.8,40754070,1521.4
9-Dec-97,1008.5,1011.5,979.7,984.05,54349531,1851.93
10-Dec-97,983.2,983.2,965.85,971.9,36426478,1174.36
11-Dec-97,971.7,978.8,943,973.65,55953731,1938.06
12-Dec-97,973.7,979.1,963.85,965.15,47059191,1565.87
15-Dec-97,965,980.65,957.2,979.85,37943412,1174.24
16-Dec-97,980,1007.75,979.8,1002.35,41403750,1312.92
17-Dec-97,1002.25,1017.6,1002.15,1013.15,31336388,1168.59
18-Dec-97,1013.5,1023.85,1008.15,1009.7,38608662,1312.53
19-Dec-97,1009.3,1029.75,1006.8,1028.4,30811600,1043.48
22-Dec-97,1028.45,1053.4,1028.45,1051.4,37170812,1395.97
23-Dec-97,1051.45,1066.25,1049.55,1054.8,37092421,1393.9
24-Dec-97,1054.8,1055.5,1032.95,1054.15,31656230,1054.68
26-Dec-97,1054.15,1066,1054.15,1061.45,37986172,1234.19
29-Dec-97,1061.65,1081.5,1060.2,1079,32236917,1006.16
30-Dec-97,1078.75,1080.2,1054.55,1058.5,35066756,1201.92
31-Dec-97,1058.45,1083.35,1057.75,1079.4,35187121,1315.46
